96,로또,6,서울 중구 퇴계로86길 42 (신당동),37.563794,127.019429
97,로또명당,6,경기 시흥시 신현로 21-1 101호,37.407081,126.787095
98,로또(파발마점),6,경기 시흥시 정왕동 2302번지 역전프라자105호,37.351938,126.740578
99,미나식품(로또판매점),6,서울 강서구 금낭화로 91-12,37.573508,126.810675
100,마두5번출구가판로또,6,경기 고양시 일산동구 마두동 798-1,37.653815,126.777177
101,메트로센터점,6,"대구 중구 달구벌대로 지하 2100 메트로센터C412호	",35.865831,128.593173
102,버스매표소,6,인천 부평구 부평대로 3 (부평동),37.491822,126.72274
103,복권닷컴,6,강원 양양군 양양로 62,38.075573,128.622324
104,복권명당,6,대전 서구 만년동 112번지,36.366491,127.373045
105,삼삼마트,6,경남 진주시 진주대로 1165-1,35.1952,128.075615
106,셀프카메라,6,부산 부산진구 가야대로443번길 30,35.154436,129.021653
107,씨스페이스 역촌점,6,서울 은평구 역촌동 51-79 1층 우측 두번째 점포,37.605766,126.910742
108,이마트24 순천산단점,6,전남 순천시 산단1길 6 중앙정밀기계 - 마트,34.987932,127.508332
109,우일,6,서울 송파구 마천로 235,37.499977,127.143979
110,자수정슈퍼,6,전북 전주시 완산구 용머리로 152,35.805746,127.126925
111,초월대박복권방,6,경기 광주시 경충대로 1252,37.386687,127.288222
112,창원병원앞매표소,6,경남 창원시 성산구 중앙동 104-1번지 가판,35.218791,128.671613
113,천우로또복권방,6,경기 화성시 송산면 사강리 672-4,37.21342,126.734862
114,천하명당,6,경기 시흥시 신천3길 26-1 1층1호,37.438912,126.783316
115,천하명당복권방,6,충남 홍성군 조양로 180,36.600736,126.66951
116,토큰판매소,6,서울 송파구 풍납1동 480번지,37.536672,127.1224
117,평안당,6,서울 종로구 종로5가 80-1번지,37.571227,127.002192
118,한마음,6,서울 관악구 관악로 211 봉천중앙시장라열4호,37.483943,126.954203
119,행운복권,6,충북 제천시 명륜로 67 1층,37.142333,128.208647
120,행운복권방,6,경기 의정부시 충의로 55,37.736749,127.087142
121,행운의집,6,경북 안동시 북문동 23-6 1층 행운의집 복권방,36.566971,128.729506
122,황금로또,6,강원 원주시 태장동 1390-16 1층,37.381997,127.950322
123,황금복권마트,6,경기 이천시 증신로325번길 5 1층,37.2994161,127.4379851
124,흥건슈퍼,6,전북 전주시 완산구 거마평로 25 흥건1차아파트상가 흥건슈퍼,35.794408,127.115931
125,CU(망우점),5,서울 중랑구 망우로 410 (망우동),37.598973,127.097627
126,GS25(대전시네마점),5,대전 서구 괴정동 423-19,36.339943,127.389288
127,GS25(중촌현대점),5,대전 중구 중촌동 17-2번지,36.33741,127.4125
128,Letsgo복권유통,5,전북 전주시 덕진구 무삼지로 29,35.828186,127.164664
129,가판,5,서울 마포구 도화동 169-1번지 가든호텔정문옆가판,37.540701,126.948352
130,경동플러스,5,부산 해운대구 세실로 30 경동G-PLUS아파트상가103,35.168398,129.17947
131,그린마트,5,"경기 성남시 분당구 대왕판교로 255 107호	",37.366479,127.100848
132,금강복권,5,경기 김포시 율생로 3,37.652807,126.590687
133,광성슈퍼,5,경기 이천시 단월동 509-4,37.221378,127.449998
134,교통카드판매대,5,서울 강동구 고덕로 397 구서울승합종점앞,37.557696,127.170076
135,구산복권방,5,경남 김해시 구산동 481-3 보보스빌딩 107호,35.250854,128.872199
136,권선로또복권방,5,경기 수원시 권선구 탑동 843-4 천림빌딩102호,37.270843,126.97504
137,까치복권방,5,경기 시흥시 정왕동 1782-18번지 1층102,37.336692,126.748224
138,나나 복권판매소,5,경남 양산시 상북중앙로 319 엘지홈장식,35.412184,129.05917
139,나눔로또봉평점,5,경남 통영시 도남로 81,34.831626,128.4136
140,도깨비방망이,5,전남 완도군 완도읍 장보고대로 220 도깨비방망이,34.316526,126.748867
141,동원복권,5,경남 양산시 북정중앙로 30,35.361357,129.047811
142,다음정보텔레콤,5,경남 진주시 평거로9번길 18 1층 2호,35.173114,128.061806
143,대광복권방,5,전남 화순군 화순읍 대리 97-3 대광그린상가동 1층109호,35.055471,126.977273
144,대운,5,경기 김포시 대명항로 209,37.653665,126.595714
145,드림,5,경기 수원시 권선구 세류동 130,37.263805,127.014233
146,로또명당해미점,5,충남 서산시 남문2로 108,36.713471,126.544203
147,로또복권방,5,충남 당진시 당진중앙1로 21,36.892949,126.626333
148,로또복권방,5,경기 용인시 처인구 김량장동 162-4,37.238664,127.208604
149,로또복권판매도통점,5,전북 남원시 용성로 232 (도통동),35.417794,127.397195
150,로또온천장점,5,부산 동래구 온천동 1750-1 북쪽출구,35.214594,129.081859
151,로또천국,5,충북 충주시 칠금동 849번지 충주공영버스터미널1층 터미널매점,36.981766,127.914594
152,로또킹,5,서울 영등포구 영중로 2 1층(영등포동3가),37.516739,126.9067475
153,보람복권방,5,"울산 남구 화합로194번길 18-1 1층	",35.541815,129.341637
154,빅세일복권방,5,부산 부산진구 서면문화로 6,35.158296,129.058075
155,복권나라,5,충북 증평군 중앙로 199-1,36.783944,127.580885
156,복권나라,5,서울 성동구 용답중앙15길 12-1 1층,37.564444,127.053853
157,복권마트,5,강원 홍천군 홍천로 409 1층,37.69026,127.889501
158,복권방,5,강원 원주시 관설동 1702-1 1층 CU편의점 내,37.318781,127.96502
159,복권백화점,5,경기 여주시 홍문동 207-9 1층,37.29405,127.636305
160,복권왕국,5,충북 제천시 풍양로 108 중앙시장상가 지하145,37.136643,128.211287
161,복돼지복권방,5,"전북 익산시 선화로1길 4 배산시티프라자 배산시티프라자 1층 107호	",35.95026,126.938033
162,사이버정보통신,5,부산 부산진구 양정동 406-4 백조상가동103-1호,35.174108,129.070202
163,서울로또방,5,충북 옥천군 옥천읍 삼금로 8,36.299441,127.56669
164,서정천하명당,5,경기 평택시 송탄로 160,37.058108,127.059323
165,서해로또방,5,경기 화성시 화성로 1471,37.223235,126.842576
166,성심상회,5,경북 포항시 북구 불종로 78,36.038142,129.367993
167,신천하명당,5,충남 예산군 발연로 1 이마트 24 내,36.698801,126.829595
168,세원로또복권방,5,부산 수영구 수영로725번길 53 수영 엔스타Ⅱ 101호,35.16833,129.116164
169,씨스페이스 범어사역점,5,부산 금정구 중앙대로 2097 1층,35.271637,129.092421
170,율암25시편의점,5,경기 화성시 시청로 822-10,37.166449,126.882006
171,역전광장상회,5,경기 파주시 금촌1동 329-19번지,37.765297,126.774674
172,영훈슈퍼마켓,5,서울 도봉구 창3동 557-5번지,37.637811,127.037684
173,우리들공업탑점,5,울산 남구 신정동 1233-3,35.532118,129.30961
174,우정식품,5,부산 동래구 온천장로 39,35.215841,129.07947
175,왕대박복권편의점,5,인천 부평구 동수천로 108 1층,37.49512,126.737069
176,용꿈돼지꿈복권방,5,경기 시흥시 하중로 235 법조타운103호,37.390833,126.806578
177,용두천하,5,광주 북구 하서로 373,35.208364,126.873485
178,장미슈퍼,5,충남 부여군 부여읍 동남리 739-9번지 부여군청 로터리 부근,36.276308,126.909404
179,주엽역 로또판매점,5,경기 고양시 일산서구 중앙로 1437 화성프라자 도로,37.671279,126.761883
180,중구-가로가판대-37,5,서울 중구 남대문로 20-2 (남대문로3가),37.56083,126.978064
